"","SITE","SUBSITE","PLOT","YEAR","TRTMT","Latitude","WarmQuarterTemp","SppRich","row_number()","PlotTemp"
"930","NIWOT","NIWOT:ORDINATION_MOISTSHRUB","13",2001,"CTL",40.0533568,77.5,20,930,78.2303896533556
"931","NIWOT","NIWOT:ORDINATION_MOISTSHRUB","14",2001,"CTL",40.0533568,77.5,17,931,76.6967759084507
"932","NIWOT","NIWOT:ORDINATION_MOISTSHRUB","24",2001,"CTL",40.0533568,77.5,18,932,77.1458245975282
"933","NIWOT","NIWOT:ORDINATION_MOISTSHRUB","25",2001,"CTL",40.0533568,77.5,23,933,79.3510180310914
"934","NIWOT","NIWOT:ORDINATION_SNOWBANK","16",2001,"CTL",40.05363,77.5,15,934,78.4392628929988
"935","NIWOT","NIWOT:ORDINATION_SNOWBANK","17",2001,"CTL",40.05363,77.5,16,935,76.6957775666976
"936","NIWOT","NIWOT:ORDINATION_SNOWBANK","18",2001,"CTL",40.05363,77.5,13,936,77.8014644164497
"937","NIWOT","NIWOT:ORDINATION_SNOWBANK","19",2001,"CTL",40.05363,77.5,16,937,75.8526188565031
"938","NIWOT","NIWOT:ORDINATION_SNOWBANK","20",2001,"CTL",40.05363,77.5,20,938,79.392206529461
"939","NIWOT","NIWOT:ORDINATION_WETMEADOW","15",2001,"CTL",40.054382,77.5,29,939,78.5680834654866
"940","NIWOT","NIWOT:ORDINATION_WETMEADOW","7",2001,"CTL",40.054382,77.5,15,940,76.3696550509093
"941","NIWOT","NIWOT:ORDINATION_WETMEADOW","9",2001,"CTL",40.054382,77.5,24,941,79.0125017178714
"942","NIWOT","NIWOT:SNOW BANK_SADDLE","11",1997,"CTL",40.05363,76.35,15,942,76.2848239092299
"943","NIWOT","NIWOT:SNOW BANK_SADDLE","16",1997,"CTL",40.05363,76.35,13,943,76.0764928937483
"944","NIWOT","NIWOT:SNOW BANK_SADDLE","23",1997,"CTL",40.05363,76.35,9,944,78.0912241973315
"945","NIWOT","NIWOT:SNOW BANK_SADDLE","24",1997,"CTL",40.05363,76.35,9,945,78.0043971773891
"946","NIWOT","NIWOT:SNOW BANK_SADDLE","32",1997,"CTL",40.05363,76.35,15,946,75.8862727359044
"947","NIWOT","NIWOT:SNOW BANK_SADDLE","34",1997,"CTL",40.05363,76.35,9,947,76.8353278335971
"948","NIWOT","NIWOT:SNOW BANK_SADDLE","54",1997,"CTL",40.05363,76.35,12,948,76.1929337246903
"949","NIWOT","NIWOT:SNOW BANK_SADDLE","56",1997,"CTL",40.05363,76.35,9,949,75.4654879924201
"950","NIWOT","NIWOT:SNOW BANK_SADDLE","6",1997,"CTL",40.05363,76.35,12,950,78.5975436869652
"951","NIWOT","NIWOT:SNOW BANK_SADDLE","62",1997,"CTL",40.05363,76.35,14,951,78.2396899155047
"952","NIWOT","NIWOT:SNOW BANK_SADDLE","66",1997,"CTL",40.05363,76.35,9,952,77.2050628788512
"953","NIWOT","NIWOT:SNOW BANK_SADDLE","74",1997,"CTL",40.05363,76.35,10,953,76.8584687111356
"954","NIWOT","NIWOT:SNOW BANK_SADDLE","76",1997,"CTL",40.05363,76.35,11,954,78.0958749558948
"955","NIWOT","NIWOT:WET MEADOW_SADDLE","47",1997,"CTL",40.054382,76.35,19,955,77.4163468509928
"956","NIWOT","NIWOT:WET MEADOW_SADDLE","57",1997,"CTL",40.054382,76.35,17,956,75.7797674991672
"957","NIWOT","NIWOT:WET MEADOW_SADDLE","68",1997,"CTL",40.054382,76.35,23,957,77.6632508786854
"958","NIWOT","NIWOT:WET MEADOW_SADDLE","7",1997,"CTL",40.054382,76.35,15,958,77.9606554510081
"959","NIWOT","NIWOT:WET MEADOW_SADDLE","77",1997,"CTL",40.054382,76.35,10,959,76.9520545768795
"960","QHI","QHI:HE","1",2015,"CTL",69.57488,63.5,26,960,62.9575004906967
"961","QHI","QHI:HE","2",2015,"CTL",69.57488,63.5,31,961,64.6869879505792
"962","QHI","QHI:HE","3",2015,"CTL",69.57488,63.5,26,962,62.9825542521356
"963","QHI","QHI:HE","4",2015,"CTL",69.57488,63.5,22,963,63.8188349423507
"964","QHI","QHI:HE","5",2015,"CTL",69.57488,63.5,24,964,65.6002367131293
"965","QHI","QHI:HE","6",2015,"CTL",69.57488,63.5,27,965,64.3879747113891
"966","QHI","QHI:KO","1",2015,"CTL",69.57646,64.4,23,966,63.1765443022503
"967","QHI","QHI:KO","2",2015,"CTL",69.57646,64.4,24,967,62.0198852393145
"968","QHI","QHI:KO","3",2015,"CTL",69.57646,64.4,21,968,64.775157146446
"969","QHI","QHI:KO","4",2015,"CTL",69.57646,64.4,23,969,63.3130167846052
"970","QHI","QHI:KO","5",2015,"CTL",69.57646,64.4,25,970,62.6500698511358
"971","QHI","QHI:KO","6",2015,"CTL",69.57646,64.4,26,971,63.8331759623397
"972","SADVENT","SADVENT:MES_PHOTO","DCUA",2008,"CTL",78.19,44.2,4,972,43.522685370769
"973","SADVENT","SADVENT:MES_PHOTO","DCUT",2008,"OTC",78.19,44.2,4,973,42.7006853224907
"974","SADVENT","SADVENT:MES_PHOTO","DDUA",2008,"CTL",78.19,44.2,4,974,46.9816232136264
"975","SADVENT","SADVENT:MES_PHOTO","DDUT",2008,"OTC",78.19,44.2,4,975,45.1287507580917
"976","SADVENT","SADVENT:MES_PHOTO","DEUA",2008,"CTL",78.19,44.2,3,976,43.6266099200641
"977","SADVENT","SADVENT:MES_PHOTO","DEUT",2008,"OTC",78.19,44.2,4,977,43.0356084594882
"978","SADVENT","SADVENT:MES_PHOTO","DFUA",2008,"CTL",78.19,44.2,3,978,40.9660066188988
"979","SADVENT","SADVENT:MES_PHOTO","DFUT",2008,"OTC",78.19,44.2,4,979,43.1136290150438
"980","SADVENT","SADVENT:MES_PHOTO","DGUA",2008,"CTL",78.19,44.2,3,980,42.7747861838906
"981","SADVENT","SADVENT:MES_PHOTO","DGUT",2008,"OTC",78.19,44.2,4,981,43.6588512911898
"982","STEPSTONES","STEPSTONES:TUNDRA2","1",2006,"CTL",-64.7641737,NA,2,982,NA
"983","STEPSTONES","STEPSTONES:TUNDRA2","2",2006,"CTL",-64.7641737,NA,2,983,NA
"984","STEPSTONES","STEPSTONES:TUNDRA2","3",2006,"CTL",-64.7641737,NA,2,984,NA
"985","STEPSTONES","STEPSTONES:TUNDRA2","4",2006,"CTL",-64.7641737,NA,2,985,NA
"986","STEPSTONES","STEPSTONES:TUNDRA2","5",2006,"CTL",-64.7641737,NA,2,986,NA
"987","STEPSTONES","STEPSTONES:TUNDRA2","6",2006,"CTL",-64.7641737,NA,2,987,NA
"988","STEPSTONES","STEPSTONES:TUNDRA2","7",2006,"CTL",-64.7641737,NA,2,988,NA
"989","STEPSTONES","STEPSTONES:TUNDRA2","8",2006,"CTL",-64.7641737,NA,2,989,NA
"990","STEPSTONES","STEPSTONES:TUNDRA2","9",2006,"CTL",-64.7641737,NA,2,990,NA
"991","TAISETSU","TAISETSU:F1","F1_CTL_1",2007,"CTL",43.54,107.15,13,991,110.860820854718
"992","TAISETSU","TAISETSU:F1","F1_CTL_2",2007,"CTL",43.54,107.15,12,992,108.88091121578
"993","TAISETSU","TAISETSU:F1","F1_CTL_3",2007,"CTL",43.54,107.15,13,993,107.20449890903
"994","TAISETSU","TAISETSU:F1","F1_CTL_4",2007,"CTL",43.54,107.15,14,994,105.996595929137
"995","TAISETSU","TAISETSU:F1","F1_CTL_5",2007,"CTL",43.54,107.15,9,995,105.99332635639
"996","TAISETSU","TAISETSU:F1","F1_CTL_6",2007,"CTL",43.54,107.15,10,996,107.048232751907
"997","TAISETSU","TAISETSU:F1","F1_OTC_1",2007,"OTC",43.54,107.15,11,997,106.834672383263
"998","TAISETSU","TAISETSU:F1","F1_OTC_2",2007,"OTC",43.54,107.15,14,998,107.317335465596
"999","TAISETSU","TAISETSU:F1","F1_OTC_3",2007,"OTC",43.54,107.15,15,999,106.2069227531
"1000","TAISETSU","TAISETSU:F1","F1_OTC_4",2007,"OTC",43.54,107.15,15,1000,105.522258491431
"1001","TAISETSU","TAISETSU:F1","F1_OTC_5",2007,"OTC",43.54,107.15,10,1001,108.512811896407
"1002","TAISETSU","TAISETSU:F1","F1_OTC_6",2005,"OTC",43.54,107.15,13,1002,107.8374990805
"1003","TAISETSU","TAISETSU:F2","F2_CTL_1",2007,"CTL",43.55,94.15,11,1003,93.6238702471729
"1004","TAISETSU","TAISETSU:F2","F2_CTL_2",2007,"CTL",43.55,94.15,9,1004,92.9087260974551
"1005","TAISETSU","TAISETSU:F2","F2_CTL_3",2007,"CTL",43.55,94.15,9,1005,93.7032399340029
"1006","TAISETSU","TAISETSU:F2","F2_CTL_4",2007,"CTL",43.55,94.15,11,1006,94.4452095175428
"1007","TAISETSU","TAISETSU:F2","F2_CTL_5",2007,"CTL",43.55,94.15,9,1007,92.4552061311393
"1008","TAISETSU","TAISETSU:F2","F2_CTL_6",2007,"CTL",43.55,94.15,10,1008,92.796361905586
"1009","TAISETSU","TAISETSU:F2","F2_OTC_1",2007,"OTC",43.55,94.15,11,1009,95.3062248570376
"1010","TAISETSU","TAISETSU:F2","F2_OTC_2",2007,"OTC",43.55,94.15,9,1010,93.7146387722262
"1011","TAISETSU","TAISETSU:F2","F2_OTC_3",2007,"OTC",43.55,94.15,10,1011,94.5883614510016
"1012","TAISETSU","TAISETSU:F2","F2_OTC_4",2007,"OTC",43.55,94.15,12,1012,95.4001225524575
"1013","TAISETSU","TAISETSU:F2","F2_OTC_5",2007,"OTC",43.55,94.15,7,1013,93.9410061989751
"1014","TAISETSU","TAISETSU:F2","F2_OTC_6",2007,"OTC",43.55,94.15,9,1014,93.454924316949
"1015","TAISETSU","TAISETSU:S1","S1_CTL_1",2007,"CTL",43.55,99.35,13,1015,99.9467750519685
"1016","TAISETSU","TAISETSU:S1","S1_CTL_2",2007,"CTL",43.55,99.35,10,1016,99.9556758772348
"1017","TAISETSU","TAISETSU:S1","S1_CTL_4",2007,"CTL",43.55,99.35,13,1017,99.2264667357912
"1018","TAISETSU","TAISETSU:S1","S1_CTL_5",2007,"CTL",43.55,99.35,14,1018,97.0579866363202
"1019","TAISETSU","TAISETSU:S1","S1_OTC_1",2007,"OTC",43.55,99.35,13,1019,97.260012537126
"1020","TAISETSU","TAISETSU:S1","S1_OTC_2",2007,"OTC",43.55,99.35,11,1020,101.766373153908
"1021","TAISETSU","TAISETSU:S1","S1_OTC_4",2007,"OTC",43.55,99.35,10,1021,100.893709268388
"1022","TAISETSU","TAISETSU:S1","S1_OTC_5",2007,"OTC",43.55,99.35,13,1022,96.2523320264701
"1023","TAISETSU","TAISETSU:S2","S2_CTL_1",2007,"CTL",43.55,98.65,7,1023,99.3143957943587
"1024","TAISETSU","TAISETSU:S2","S2_CTL_2",2007,"CTL",43.55,98.65,7,1024,97.3926984008207
"1025","TAISETSU","TAISETSU:S2","S2_CTL_3",2007,"CTL",43.55,98.65,10,1025,97.7711335918027
"1026","TAISETSU","TAISETSU:S2","S2_CTL_4",2003,"CTL",43.55,98.65,7,1026,97.2844365614525
"1027","TAISETSU","TAISETSU:S2","S2_CTL_5",2007,"CTL",43.55,98.65,9,1027,97.3989024698665
"1028","TAISETSU","TAISETSU:S2","S2_CTL_6",2007,"CTL",43.55,98.65,8,1028,98.3207686421081
"1029","TAISETSU","TAISETSU:S2","S2_OTC_1",2007,"OTC",43.55,98.65,7,1029,98.8370031795706
"1030","TAISETSU","TAISETSU:S2","S2_OTC_2",2007,"OTC",43.55,98.65,8,1030,96.1195420976423
"1031","TAISETSU","TAISETSU:S2","S2_OTC_3",2007,"OTC",43.55,98.65,8,1031,98.4186890632934
"1032","TAISETSU","TAISETSU:S2","S2_OTC_4",2003,"OTC",43.55,98.65,8,1032,96.8563101144494
"1033","TAISETSU","TAISETSU:S2","S2_OTC_5",2007,"OTC",43.55,98.65,10,1033,101.406529608555
"1034","TAISETSU","TAISETSU:S2","S2_OTC_6",2007,"OTC",43.55,98.65,10,1034,99.1486351503889
"1035","THINGVELLIR","THINGVELLIR:MOSS HEATH","1",2007,"CTL",64.28083,93.9,6,1035,94.5853955942679
"1036","THINGVELLIR","THINGVELLIR:MOSS HEATH","1",2007,"OTC",64.28083,93.9,5,1036,96.5912391370932
"1037","THINGVELLIR","THINGVELLIR:MOSS HEATH","10",2007,"CTL",64.28083,93.9,5,1037,94.2354492879713
"1038","THINGVELLIR","THINGVELLIR:MOSS HEATH","10",2007,"OTC",64.28083,93.9,4,1038,92.6219758363311
"1039","THINGVELLIR","THINGVELLIR:MOSS HEATH","2",2000,"OTC",64.28083,93.9,3,1039,92.9391355206312
"1040","THINGVELLIR","THINGVELLIR:MOSS HEATH","2",2007,"CTL",64.28083,93.9,5,1040,95.4021148064167
"1041","THINGVELLIR","THINGVELLIR:MOSS HEATH","3",2007,"CTL",64.28083,93.9,3,1041,96.0164730782655
"1042","THINGVELLIR","THINGVELLIR:MOSS HEATH","3",2007,"OTC",64.28083,93.9,3,1042,93.3479597851864
"1043","THINGVELLIR","THINGVELLIR:MOSS HEATH","4",2007,"CTL",64.28083,93.9,6,1043,93.3983899529082
"1044","THINGVELLIR","THINGVELLIR:MOSS HEATH","4",2007,"OTC",64.28083,93.9,3,1044,96.139602853714
"1045","THINGVELLIR","THINGVELLIR:MOSS HEATH","5",2007,"CTL",64.28083,93.9,5,1045,92.1166100066243
"1046","THINGVELLIR","THINGVELLIR:MOSS HEATH","5",2007,"OTC",64.28083,93.9,4,1046,94.9328484199474
"1047","THINGVELLIR","THINGVELLIR:MOSS HEATH","6",2007,"CTL",64.28083,93.9,3,1047,93.0081157757345
"1048","THINGVELLIR","THINGVELLIR:MOSS HEATH","6",2007,"OTC",64.28083,93.9,5,1048,93.860847282259
"1049","THINGVELLIR","THINGVELLIR:MOSS HEATH","7",2007,"CTL",64.28083,93.9,4,1049,90.5632801694023
"1050","THINGVELLIR","THINGVELLIR:MOSS HEATH","7",2007,"OTC",64.28083,93.9,4,1050,96.0617452267968
"1051","THINGVELLIR","THINGVELLIR:MOSS HEATH","8",2007,"CTL",64.28083,93.9,5,1051,93.1405172780094
"1052","THINGVELLIR","THINGVELLIR:MOSS HEATH","8",2007,"OTC",64.28083,93.9,4,1052,92.6333837124083
"1053","THINGVELLIR","THINGVELLIR:MOSS HEATH","9",2007,"CTL",64.28083,93.9,8,1053,94.3242706452432
"1054","THINGVELLIR","THINGVELLIR:MOSS HEATH","9",2007,"OTC",64.28083,93.9,4,1054,91.0681652761558
"1055","TIBET","TIBET:MEADOW","HGM11",2008,"OTC",37.6,103.6,26,1055,102.169799795645
"1056","TIBET","TIBET:MEADOW","HGM14",2008,"OTC",37.6,103.6,25,1056,102.670507532955
"1057","TIBET","TIBET:MEADOW","HGM22",2008,"CTL",37.6,103.6,32,1057,106.563427100915
"1058","TIBET","TIBET:MEADOW","HGM24",2008,"CTL",37.6,103.6,28,1058,103.247235138594
"1059","TIBET","TIBET:MEADOW","HGM31",2008,"CTL",37.6,103.6,27,1059,106.378239145119
"1060","TIBET","TIBET:MEADOW","HGM32",2008,"OTC",37.6,103.6,25,1060,103.26223116789
"1061","TIBET","TIBET:MEADOW","HGM43",2008,"OTC",37.6,103.6,24,1061,102.837882968911
"1062","TIBET","TIBET:MEADOW","HGM44",2008,"CTL",37.6,103.6,25,1062,102.973884586677
"1063","TIBET","TIBET:MEADOW","LGM11",2008,"CTL",37.6,103.6,19,1063,105.696435584138
"1064","TIBET","TIBET:MEADOW","LGM13",2008,"OTC",37.6,103.6,16,1064,103.759047971445
"1065","TIBET","TIBET:MEADOW","LGM21",2008,"CTL",37.6,103.6,21,1065,102.880507006029
"1066","TIBET","TIBET:MEADOW","LGM22",2008,"OTC",37.6,103.6,15,1066,104.627750042158
"1067","TIBET","TIBET:MEADOW","LGM23",2008,"OTC",37.6,103.6,16,1067,103.66924266172
"1068","TIBET","TIBET:MEADOW","LGM32",2008,"CTL",37.6,103.6,24,1068,105.483409316299
"1069","TIBET","TIBET:MEADOW","LGM42",2008,"OTC",37.6,103.6,19,1069,103.261452125486
"1070","TIBET","TIBET:MEADOW","LGM43",2008,"CTL",37.6,103.6,20,1070,102.606567262235
"1071","TIBET","TIBET:SHRUB","HGSH12",2008,"OTC",37.6,100.6,17,1071,99.494396937889
"1072","TIBET","TIBET:SHRUB","HGSH14",2008,"CTL",37.6,100.6,22,1072,101.289370407084
"1073","TIBET","TIBET:SHRUB","HGSH22",2008,"CTL",37.6,100.6,22,1073,99.9244190502205
"1074","TIBET","TIBET:SHRUB","HGSH23",2008,"OTC",37.6,100.6,22,1074,101.49059354709
"1075","TIBET","TIBET:SHRUB","HGSH31",2008,"CTL",37.6,100.6,18,1075,99.1195083478387
"1076","TIBET","TIBET:SHRUB","HGSH34",2008,"OTC",37.6,100.6,18,1076,99.1198404705236
"1077","TIBET","TIBET:SHRUB","HGSH41",2008,"OTC",37.6,100.6,17,1077,100.389850076772
"1078","TIBET","TIBET:SHRUB","HGSH42",2008,"CTL",37.6,100.6,22,1078,102.288377806342
"1079","TOOLIK","TOOLIK:DRY","1",2007,"OTC",68.62,82.25,9,1079,81.6413933413165
"1080","TOOLIK","TOOLIK:DRY","2",2007,"OTC",68.62,82.25,8,1080,84.4236088040554
"1081","TOOLIK","TOOLIK:DRY","3",2007,"CTL",68.62,82.25,8,1081,83.4809090473664
"1082","TOOLIK","TOOLIK:DRY","4",2007,"OTC",68.62,82.25,4,1082,80.9421447140478
"1083","TOOLIK","TOOLIK:DRY","5",2007,"CTL",68.62,82.25,7,1083,83.2331148470324
"1084","TOOLIK","TOOLIK:DRY","6",2007,"CTL",68.62,82.25,6,1084,80.1844484744716
"1085","TOOLIK","TOOLIK:IMNAVAIT","1",2007,"CTL",68.62,75.8,10,1085,77.6934751337208
"1086","TOOLIK","TOOLIK:IMNAVAIT","10",2007,"CTL",68.62,75.8,10,1086,75.3912202737384
"1087","TOOLIK","TOOLIK:IMNAVAIT","11",2007,"CTL",68.62,75.8,12,1087,76.0699671682688
"1088","TOOLIK","TOOLIK:IMNAVAIT","12",2007,"CTL",68.62,75.8,12,1088,75.7821016301445
"1089","TOOLIK","TOOLIK:IMNAVAIT","13",2007,"CTL",68.62,75.8,9,1089,77.1481254374459
"1090","TOOLIK","TOOLIK:IMNAVAIT","14",2007,"CTL",68.62,75.8,13,1090,75.1830049742861
"1091","TOOLIK","TOOLIK:IMNAVAIT","15",2007,"CTL",68.62,75.8,11,1091,73.5601411859295
"1092","TOOLIK","TOOLIK:IMNAVAIT","16",2007,"CTL",68.62,75.8,11,1092,77.9676753199421
"1093","TOOLIK","TOOLIK:IMNAVAIT","17",2007,"CTL",68.62,75.8,14,1093,76.3871390888674
"1094","TOOLIK","TOOLIK:IMNAVAIT","18",2007,"CTL",68.62,75.8,9,1094,78.0606682620823
"1095","TOOLIK","TOOLIK:IMNAVAIT","19",2007,"CTL",68.62,75.8,12,1095,75.839465032292
"1096","TOOLIK","TOOLIK:IMNAVAIT","2",2007,"CTL",68.62,75.8,10,1096,75.7360545050502
"1097","TOOLIK","TOOLIK:IMNAVAIT","20",2007,"CTL",68.62,75.8,14,1097,74.0331268987845
"1098","TOOLIK","TOOLIK:IMNAVAIT","21",2007,"CTL",68.62,75.8,10,1098,76.8486968464345
"1099","TOOLIK","TOOLIK:IMNAVAIT","22",2007,"CTL",68.62,75.8,10,1099,76.9143024557145
"1100","TOOLIK","TOOLIK:IMNAVAIT","23",2007,"CTL",68.62,75.8,12,1100,77.0710251021214
"1101","TOOLIK","TOOLIK:IMNAVAIT","24",2007,"CTL",68.62,75.8,14,1101,77.2295921025307
"1102","TOOLIK","TOOLIK:IMNAVAIT","25",2007,"CTL",68.62,75.8,6,1102,75.1876333528581
"1103","TOOLIK","TOOLIK:IMNAVAIT","26",2007,"CTL",68.62,75.8,12,1103,76.6394585039619
"1104","TOOLIK","TOOLIK:IMNAVAIT","27",2007,"CTL",68.62,75.8,11,1104,76.8073010083135
"1105","TOOLIK","TOOLIK:IMNAVAIT","28",2007,"CTL",68.62,75.8,17,1105,78.5986684475663
"1106","TOOLIK","TOOLIK:IMNAVAIT","29",2007,"CTL",68.62,75.8,11,1106,73.4982279971333
"1107","TOOLIK","TOOLIK:IMNAVAIT","3",2007,"CTL",68.62,75.8,11,1107,77.8442105333579
"1108","TOOLIK","TOOLIK:IMNAVAIT","30",2007,"CTL",68.62,75.8,10,1108,76.4658679767361
"1109","TOOLIK","TOOLIK:IMNAVAIT","31",2007,"CTL",68.62,75.8,18,1109,75.1407449826934
"1110","TOOLIK","TOOLIK:IMNAVAIT","32",2007,"CTL",68.62,75.8,10,1110,75.8297328203207
"1111","TOOLIK","TOOLIK:IMNAVAIT","33",2007,"CTL",68.62,75.8,10,1111,76.6387209346339
"1112","TOOLIK","TOOLIK:IMNAVAIT","34",2007,"CTL",68.62,75.8,8,1112,73.1401432707526
"1113","TOOLIK","TOOLIK:IMNAVAIT","35",2007,"CTL",68.62,75.8,10,1113,74.7734838614827
"1114","TOOLIK","TOOLIK:IMNAVAIT","36",2007,"CTL",68.62,75.8,11,1114,76.4554586819875
"1115","TOOLIK","TOOLIK:IMNAVAIT","37",2007,"CTL",68.62,75.8,10,1115,76.7617104909627
"1116","TOOLIK","TOOLIK:IMNAVAIT","38",2007,"CTL",68.62,75.8,16,1116,79.1794841252045
"1117","TOOLIK","TOOLIK:IMNAVAIT","39",2007,"CTL",68.62,75.8,11,1117,74.4046910615346
"1118","TOOLIK","TOOLIK:IMNAVAIT","4",2007,"CTL",68.62,75.8,15,1118,73.7707393046763
"1119","TOOLIK","TOOLIK:IMNAVAIT","40",2007,"CTL",68.62,75.8,11,1119,77.8866338293257
"1120","TOOLIK","TOOLIK:IMNAVAIT","41",2007,"CTL",68.62,75.8,8,1120,73.8353565445203
"1121","TOOLIK","TOOLIK:IMNAVAIT","42",2007,"CTL",68.62,75.8,11,1121,76.9061454446943
"1122","TOOLIK","TOOLIK:IMNAVAIT","43",2007,"CTL",68.62,75.8,8,1122,75.0076353185779
"1123","TOOLIK","TOOLIK:IMNAVAIT","44",2007,"CTL",68.62,75.8,11,1123,73.7730608676921
"1124","TOOLIK","TOOLIK:IMNAVAIT","45",2007,"CTL",68.62,75.8,9,1124,75.1943403949029
"1125","TOOLIK","TOOLIK:IMNAVAIT","46",2007,"CTL",68.62,75.8,9,1125,75.3912706467013
"1126","TOOLIK","TOOLIK:IMNAVAIT","47",2007,"CTL",68.62,75.8,9,1126,77.2865209189821
"1127","TOOLIK","TOOLIK:IMNAVAIT","48",2007,"CTL",68.62,75.8,14,1127,76.2744684641831
"1128","TOOLIK","TOOLIK:IMNAVAIT","49",2007,"CTL",68.62,75.8,15,1128,74.9055049878576
"1129","TOOLIK","TOOLIK:IMNAVAIT","5",2007,"CTL",68.62,75.8,7,1129,76.3494564144231
"1130","TOOLIK","TOOLIK:IMNAVAIT","50",2007,"CTL",68.62,75.8,8,1130,77.6028445842066
"1131","TOOLIK","TOOLIK:IMNAVAIT","51",2007,"CTL",68.62,75.8,10,1131,76.5815244374642
"1132","TOOLIK","TOOLIK:IMNAVAIT","52",2007,"CTL",68.62,75.8,13,1132,72.509354462253
"1133","TOOLIK","TOOLIK:IMNAVAIT","53",2007,"CTL",68.62,75.8,13,1133,77.6797649082017
"1134","TOOLIK","TOOLIK:IMNAVAIT","54",2007,"CTL",68.62,75.8,12,1134,76.9311686885364
"1135","TOOLIK","TOOLIK:IMNAVAIT","55",2007,"CTL",68.62,75.8,8,1135,77.3007891404444
"1136","TOOLIK","TOOLIK:IMNAVAIT","56",2007,"CTL",68.62,75.8,17,1136,74.2231331931584
"1137","TOOLIK","TOOLIK:IMNAVAIT","57",2007,"CTL",68.62,75.8,14,1137,77.0491626066349
"1138","TOOLIK","TOOLIK:IMNAVAIT","58",2007,"CTL",68.62,75.8,4,1138,73.0894465752292
"1139","TOOLIK","TOOLIK:IMNAVAIT","59",2007,"CTL",68.62,75.8,9,1139,75.6066413120182
"1140","TOOLIK","TOOLIK:IMNAVAIT","6",2007,"CTL",68.62,75.8,14,1140,75.4792264041542
"1141","TOOLIK","TOOLIK:IMNAVAIT","60",2007,"CTL",68.62,75.8,12,1141,76.7805232232937
"1142","TOOLIK","TOOLIK:IMNAVAIT","61",2007,"CTL",68.62,75.8,11,1142,77.3444312136346
"1143","TOOLIK","TOOLIK:IMNAVAIT","62",2007,"CTL",68.62,75.8,13,1143,76.5554012154837
"1144","TOOLIK","TOOLIK:IMNAVAIT","63",2007,"CTL",68.62,75.8,13,1144,78.4600894498223
"1145","TOOLIK","TOOLIK:IMNAVAIT","64",2007,"CTL",68.62,75.8,22,1145,74.6193700546339
"1146","TOOLIK","TOOLIK:IMNAVAIT","65",2007,"CTL",68.62,75.8,9,1146,77.3999488578947
"1147","TOOLIK","TOOLIK:IMNAVAIT","66",2007,"CTL",68.62,75.8,12,1147,75.0470272862698
"1148","TOOLIK","TOOLIK:IMNAVAIT","67",2007,"CTL",68.62,75.8,9,1148,77.2873897255041
"1149","TOOLIK","TOOLIK:IMNAVAIT","68",2007,"CTL",68.62,75.8,9,1149,74.6769709895659
"1150","TOOLIK","TOOLIK:IMNAVAIT","69",2007,"CTL",68.62,75.8,13,1150,74.7471777502483
"1151","TOOLIK","TOOLIK:IMNAVAIT","7",2007,"CTL",68.62,75.8,12,1151,75.9171649597519
"1152","TOOLIK","TOOLIK:IMNAVAIT","70",2007,"CTL",68.62,75.8,10,1152,75.2353686555513
"1153","TOOLIK","TOOLIK:IMNAVAIT","71",2007,"CTL",68.62,75.8,10,1153,75.242889172805
"1154","TOOLIK","TOOLIK:IMNAVAIT","8",2007,"CTL",68.62,75.8,16,1154,76.2199200392774
"1155","TOOLIK","TOOLIK:IMNAVAIT","9",2007,"CTL",68.62,75.8,12,1155,76.8611775971743
"1156","TOOLIK","TOOLIK:MOIST","13",2008,"CTL",68.62,82.25,15,1156,80.6562783273241
"1157","TOOLIK","TOOLIK:MOIST","14",2008,"OTC",68.62,82.25,10,1157,79.809260755241
"1158","TOOLIK","TOOLIK:MOIST","15",2008,"OTC",68.62,82.25,13,1158,81.7800935640163
"1159","TOOLIK","TOOLIK:MOIST","16",2008,"OTC",68.62,82.25,11,1159,78.7651840146644
"1160","TOOLIK","TOOLIK:MOIST","17",2008,"CTL",68.62,82.25,12,1160,81.8345352235836
"1161","TOOLIK","TOOLIK:MOIST","18",2008,"CTL",68.62,82.25,11,1161,85.0182761132102
"1162","TOOLIK","TOOLIK:TUSSOCKGRID","1",2008,"CTL",68.62,81.7,14,1162,81.9506388367063
"1163","TOOLIK","TOOLIK:TUSSOCKGRID","10",2008,"CTL",68.62,81.7,12,1163,80.2194347030003
"1164","TOOLIK","TOOLIK:TUSSOCKGRID","11",2008,"CTL",68.62,81.7,9,1164,81.995453594472
"1165","TOOLIK","TOOLIK:TUSSOCKGRID","12",2008,"CTL",68.62,81.7,11,1165,82.5856613938385
"1166","TOOLIK","TOOLIK:TUSSOCKGRID","13",2008,"CTL",68.62,81.7,10,1166,78.749963028017
"1167","TOOLIK","TOOLIK:TUSSOCKGRID","14",2008,"CTL",68.62,81.7,17,1167,81.9555487967557
"1168","TOOLIK","TOOLIK:TUSSOCKGRID","15",2008,"CTL",68.62,81.7,14,1168,82.2120991867575
"1169","TOOLIK","TOOLIK:TUSSOCKGRID","16",2008,"CTL",68.62,81.7,9,1169,82.7305095062585
"1170","TOOLIK","TOOLIK:TUSSOCKGRID","17",2008,"CTL",68.62,81.7,12,1170,83.5425349321398
"1171","TOOLIK","TOOLIK:TUSSOCKGRID","18",2008,"CTL",68.62,81.7,12,1171,82.9364612797326
"1172","TOOLIK","TOOLIK:TUSSOCKGRID","19",2008,"CTL",68.62,81.7,14,1172,79.9597319368116
